Level;Device;;Trigger;;;Identification;;;;;;;Parameters;;;;;;;;;;Kommentar
Hardware;Enasys;IPU;MCU;ErrorIRQ;06;0x20;X;2;0x20X206;ERROR_CODES::IPU::v3LV1::MCU;TEMP_TRIP_1;Temp Trip Module Choke;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;07;0x20;X;2;0x20X207;ERROR_CODES::IPU::v3LV1::MCU;DESAT_TRIP_1;IGBT 1 Saturation;SHARC;Extern;;;;;;;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;08;0x20;X;2;0x20X208;ERROR_CODES::IPU::v3LV1::MCU;DESAT_TRIP_2;IGBT 2 Saturation;SHARC;Extern;;;;;;;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;09;0x20;X;2;0x20X209;ERROR_CODES::IPU::v3LV1::MCU;DESAT_TRIP_3;IGBT 3 Saturation;SHARC;Extern;;;;;;;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;10;0x20;X;2;0x20X20A;ERROR_CODES::IPU::v3LV1::MCU;INTERN_TRIP_1;Invalid Dutycycles Phase 1;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;11;0x20;X;2;0x20X20B;ERROR_CODES::IPU::v3LV1::MCU;INTERN_TRIP_2;Invalid Dutycycles Phase 2;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;12;0x20;X;2;0x20X20C;ERROR_CODES::IPU::v3LV1::MCU;INTERN_TRIP_3;Invalid Dutycycles Phase 3;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;13;0x20;X;2;0x20X20D;ERROR_CODES::IPU::v3LV1::MCU;POWER_TRIP;Power Trip;SHARC;Extern;;;;;;;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;14;0x20;X;2;0x20X20E;ERROR_CODES::IPU::v3LV1::MCU;OC_TRIP_1;Overcurrent Phase 1;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;15;0x20;X;2;0x20X20F;ERROR_CODES::IPU::v3LV1::MCU;OC_TRIP_2;Overcurrent Phase 2;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;16;0x20;X;2;0x20X210;ERROR_CODES::IPU::v3LV1::MCU;OC_TRIP_3;Overcurrent Phase 3;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;17;0x20;X;2;0x20X211;ERROR_CODES::IPU::v3LV1::MCU;SWFREQ_TRIP;Switching Frequency Error;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;18;0x20;X;2;0x20X212;ERROR_CODES::IPU::v3LV1::MCU;RMS_TRIP;RMS Current Error;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;19;0x20;X;2;0x20X213;ERROR_CODES::IPU::v3LV1::MCU;SOFTWARE_TRIP;Software Error;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;20;0x20;X;2;0x20X214;ERROR_CODES::IPU::v3LV1::MCU;V1_TRIP;Grid Overcurrent Phase 3;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;21;0x20;X;2;0x20X215;ERROR_CODES::IPU::v3LV1::MCU;V2_TRIP;Grid Overcurrent Phase 2;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;22;0x20;X;2;0x20X216;ERROR_CODES::IPU::v3LV1::MCU;V3_TRIP;Grid Overcurrent Phase 1;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;23;0x20;X;2;0x20X217;ERROR_CODES::IPU::v3LV1::MCU;V4_TRIP;24 V Fault;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;24;0x20;X;2;0x20X218;ERROR_CODES::IPU::v3LV1::MCU;V5_TRIP;Module Overcurrent Phase A;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;25;0x20;X;2;0x20X219;ERROR_CODES::IPU::v3LV1::MCU;V6_TRIP;Module Overcurrent Phase B;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;26;0x20;X;2;0x20X21A;ERROR_CODES::IPU::v3LV1::MCU;V7_TRIP;Module Overcurrent Phase C;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;27;0x20;X;2;0x20X21B;ERROR_CODES::IPU::v3LV1::MCU;UDC_P_TRIP;DC-Link Positive Voltage Fault;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;28;0x20;X;2;0x20X21C;ERROR_CODES::IPU::v3LV1::MCU;UDC_N_TRIP;DC-Link Negative Voltage Fault;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;29;0x20;X;2;0x20X21D;ERROR_CODES::IPU::v3LV1::MCU;UDC_DIFF_TRIP;DC-Link Voltage Imbalance;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;30;0x20;X;2;0x20X21E;ERROR_CODES::IPU::v3LV1::MCU;TACHO_TRIP;Fan Error;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
DSC;Enasys;IPU;FPGA;ErrorIRQ;00;0x20;X;1;0x20X100;ERROR_CODES::IPU::v3LV1::COM;CURRENT_LOOP_TRIP;CurrentLoop Open;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
DSC;Enasys;IPU;FPGA;ErrorIRQ;01;0x20;X;1;0x20X101;ERROR_CODES::IPU::v3LV1::COM;WATCHDOG_TRIP;Watchdog Timeout;SHARC;Extern;;;;;;;SHUTDOWN;CFG_REDUNDANT;
DSC;AixControl;CCU Slave;Sharc;COMInspector;02;0x20;X;1;0x20X102;ERROR_CODES::IPU::v3LV1::COM;SLAVE_UNREACHABLE;Slave unreachable;SHARC;BOOL;;1;;0;;AUTOACK;WARNING;SYSTEM;
DSC;AixControl;CCU Slave;Sharc;ErrorHandler;03;0x20;X;1;0x20X103;ERROR_CODES::IPU::v3LV1::COM;SLAVE_ERROR;Slave error;SHARC;BOOL;;0;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;00;0x40;X;2;0x40X200;ERROR_CODES::IPU::vDCDC::MCU;TEMP_TRIP_IGBT_3;Bit 0;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;01;0x40;X;2;0x40X201;ERROR_CODES::IPU::vDCDC::MCU;TEMP_TRIP_IGBT_2;Bit 1;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;02;0x40;X;2;0x40X202;ERROR_CODES::IPU::vDCDC::MCU;TEMP_TRIP_IGBT;Temp Trip IGBT;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;03;0x40;X;2;0x40X203;ERROR_CODES::IPU::vDCDC::MCU;TEMP_TRIP_MCU;Temp Trip Board;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;04;0x40;X;2;0x40X204;ERROR_CODES::IPU::vDCDC::MCU;TEMP_TRIP_C1;Temp Trip Choke 1;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;05;0x40;X;2;0x40X205;ERROR_CODES::IPU::vDCDC::MCU;TEMP_TRIP_C2;Temp Trip Choke 2;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;06;0x40;X;2;0x40X206;ERROR_CODES::IPU::vDCDC::MCU;TEMP_TRIP_C3;Temp Trip Choke 3;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;07;0x40;X;2;0x40X207;ERROR_CODES::IPU::vDCDC::MCU;DESAT_TRIP_1;IGBT A Error;SHARC;Extern;;;;;;;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;08;0x40;X;2;0x40X208;ERROR_CODES::IPU::vDCDC::MCU;DESAT_TRIP_2;IGBT B Error;SHARC;Extern;;;;;;;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;09;0x40;X;2;0x40X209;ERROR_CODES::IPU::vDCDC::MCU;DESAT_TRIP_3;IGBT C Error;SHARC;Extern;;;;;;;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;10;0x40;X;2;0x40X20A;ERROR_CODES::IPU::vDCDC::MCU;INTERN_TRIP_1;Modulation Error P1;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;11;0x40;X;2;0x40X20B;ERROR_CODES::IPU::vDCDC::MCU;INTERN_TRIP_2;Modulation Error P2;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;12;0x40;X;2;0x40X20C;ERROR_CODES::IPU::vDCDC::MCU;INTERN_TRIP_3;Modulation Error P3;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;13;0x40;X;2;0x40X20D;ERROR_CODES::IPU::vDCDC::MCU;POWER_TRIP;Power Trip;SHARC;Extern;;;;;;;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;14;0x40;X;2;0x40X20E;ERROR_CODES::IPU::vDCDC::MCU;OC_TRIP_1;Overcurrent Protection Phase A;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;Comparator@+-140Apk
Hardware;Enasys;IPU;MCU;ErrorIRQ;15;0x40;X;2;0x40X20F;ERROR_CODES::IPU::vDCDC::MCU;OC_TRIP_2;Overcurrent Protection Phase B;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;Comparator@+-140Apk
Hardware;Enasys;IPU;MCU;ErrorIRQ;16;0x40;X;2;0x40X210;ERROR_CODES::IPU::vDCDC::MCU;OC_TRIP_3;Overcurrent Protection Phase C;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;Comparator@+-140Apk
Hardware;Enasys;IPU;MCU;ErrorIRQ;17;0x40;X;2;0x40X211;ERROR_CODES::IPU::vDCDC::MCU;SWFREQ_TRIP;Switching Frequency Error;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;18;0x40;X;2;0x40X212;ERROR_CODES::IPU::vDCDC::MCU;RMS_TRIP;RMS Current Error;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;19;0x40;X;2;0x40X213;ERROR_CODES::IPU::vDCDC::MCU;SOFTWARE_TRIP;Software Error;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;20;0x40;X;2;0x40X214;ERROR_CODES::IPU::vDCDC::MCU;V1_TRIP;Bit 20;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;21;0x40;X;2;0x40X215;ERROR_CODES::IPU::vDCDC::MCU;V2_TRIP;Bit 21;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;22;0x40;X;2;0x40X216;ERROR_CODES::IPU::vDCDC::MCU;V3_TRIP;Bit 22;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;23;0x40;X;2;0x40X217;ERROR_CODES::IPU::vDCDC::MCU;V24_TRIP;24 V Fault;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;24;0x40;X;2;0x40X218;ERROR_CODES::IPU::vDCDC::MCU;OCA_TRIP;Overcurrent Phase A;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;25;0x40;X;2;0x40X219;ERROR_CODES::IPU::vDCDC::MCU;OCB_TRIP;Overcurrent Phase B;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;26;0x40;X;2;0x40X21A;ERROR_CODES::IPU::vDCDC::MCU;OCC_TRIP;Overcurrent Phase C;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;27;0x40;X;2;0x40X21B;ERROR_CODES::IPU::vDCDC::MCU;UB1_TRIP;DC String 1 Overvoltage;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;MCU;ErrorIRQ;28;0x40;X;2;0x40X21C;ERROR_CODES::IPU::vDCDC::MCU;UB2_TRIP;DC String 2 Overvoltage;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;Todo 170831 Heo FW
Hardware;Enasys;IPU;MCU;ErrorIRQ;29;0x40;X;2;0x40X21D;ERROR_CODES::IPU::vDCDC::MCU;UB3_TRIP;DC String 3 Overvoltage;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;Todo 170831 Heo FW
Hardware;Enasys;IPU;MCU;ErrorIRQ;30;0x40;X;2;0x40X21E;ERROR_CODES::IPU::vDCDC::MCU;TACHO_TRIP;Fan Error;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;Todo 170831 Heo FW
Hardware;Enasys;IPU;MCU;ErrorIRQ;31;0x40;X;2;0x40X21F;ERROR_CODES::IPU::vDCDC::MCU;UZK_TRIP;DC-Link Overvoltage Fault;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
DSC;Enasys;IPU;FPGA;ErrorIRQ;00;0x40;X;1;0x40X100;ERROR_CODES::IPU::vDCDC::COM;CURRENT_LOOP_TRIP;CurrentLoop Open;SHARC;Extern;;;;;;RESTART;FORCED;CFG_REDUNDANT;
DSC;Enasys;IPU;FPGA;ErrorIRQ;01;0x40;X;1;0x40X101;ERROR_CODES::IPU::vDCDC::COM;WATCHDOG_TRIP;Watchdog Timeout;SHARC;Extern;;;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
Hardware;Enasys;IPU;Sharc;IPU3LInspector;00;0x20;X;4;0x20X400;ERROR_CODES::IPU::v3LV1::EXT1;TEMP_TRIP_IGBT_1;(XT) Temp Trip IGBT 1;IPU690V;HIGH;85;0;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;in while Loop
Hardware;Enasys;IPU;Sharc;IPU3LInspector;01;0x20;X;4;0x20X401;ERROR_CODES::IPU::v3LV1::EXT1;TEMP_TRIP_IGBT_2;(XT) Temp Trip IGBT 2;IPU690V;HIGH;85;0;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;in while Loop
Hardware;Enasys;IPU;Sharc;IPU3LInspector;02;0x20;X;4;0x20X402;ERROR_CODES::IPU::v3LV1::EXT1;TEMP_TRIP_IGBT_3;(XT) Temp Trip IGBT 3;IPU690V;HIGH;85;0;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;in while Loop
Hardware;Enasys;IPU;Sharc;IPU3LInspector;03;0x20;X;4;0x20X403;ERROR_CODES::IPU::v3LV1::EXT1;TEMP_TRIP_FILTERCHOKE;(XT) Temp Trip Filter Choke;IPU690V;HIGH;160;0;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;in while Loop
Hardware;Enasys;IPU;Sharc;IPU3LInspector;04;0x20;X;4;0x20X404;ERROR_CODES::IPU::v3LV1::EXT1;TEMP_TRIP_GRIDCHOKE;(XT) Temp Trip Grid Choke;IPU690V;HIGH;150;0;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;in while Loop
Hardware;Enasys;IPU;Sharc;IPU3LInspector;05;0x20;X;4;0x20X405;ERROR_CODES::IPU::v3LV1::EXT1;OUTPUT_PEAK_TRIP_1;(XT) Output Current Peak Trip Phase 1;IPU690V;HIGH;600;0;;;;RESTART;FORCED;CFG_REDUNDANT;in DataIRQ (type & timeout hardcoded)
Hardware;Enasys;IPU;Sharc;IPU3LInspector;06;0x20;X;4;0x20X406;ERROR_CODES::IPU::v3LV1::EXT1;OUTPUT_PEAK_TRIP_2;(XT) Output Current Peak Trip Phase 2;IPU690V;HIGH;600;0;;;;RESTART;FORCED;CFG_REDUNDANT;in DataIRQ (type & timeout hardcoded)
Hardware;Enasys;IPU;Sharc;IPU3LInspector;07;0x20;X;4;0x20X407;ERROR_CODES::IPU::v3LV1::EXT1;OUTPUT_PEAK_TRIP_3;(XT) Output Current Peak Trip Phase 3;IPU690V;HIGH;600;0;;;;RESTART;FORCED;CFG_REDUNDANT;in DataIRQ (type & timeout hardcoded)
Hardware;Enasys;IPU;Sharc;IPU3LInspector;08;0x20;X;4;0x20X408;ERROR_CODES::IPU::v3LV1::EXT1;MODULE_PEAK_TRIP_1;(XT) Module Current Peak Trip Phase 1;IPU690V;HIGH;420;0;;;;RESTART;FORCED;CFG_REDUNDANT;in DataIRQ (type & timeout hardcoded)
Hardware;Enasys;IPU;Sharc;IPU3LInspector;09;0x20;X;4;0x20X409;ERROR_CODES::IPU::v3LV1::EXT1;MODULE_PEAK_TRIP_2;(XT) Module Current Peak Trip Phase 2;IPU690V;HIGH;420;0;;;;RESTART;FORCED;CFG_REDUNDANT;in DataIRQ (type & timeout hardcoded)
Hardware;Enasys;IPU;Sharc;IPU3LInspector;10;0x20;X;4;0x20X40A;ERROR_CODES::IPU::v3LV1::EXT1;MODULE_PEAK_TRIP_3;(XT) Module Current Peak Trip Phase 3;IPU690V;HIGH;420;0;;;;RESTART;FORCED;CFG_REDUNDANT;in DataIRQ (type & timeout hardcoded)
Hardware;Enasys;IPU;Sharc;IPU3LInspector;11;0x20;X;4;0x20X40B;ERROR_CODES::IPU::v3LV1::EXT1;FILTER_RMS_TRIP_1;(XT) Filter Current RMS Trip Phase 1;IPU690V;HIGH;42;0;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;in DataIRQ (type & timeout hardcoded)
Hardware;Enasys;IPU;Sharc;IPU3LInspector;12;0x20;X;4;0x20X40C;ERROR_CODES::IPU::v3LV1::EXT1;FILTER_RMS_TRIP_2;(XT) Filter Current RMS Trip Phase 2;IPU690V;HIGH;42;0;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;in DataIRQ (type & timeout hardcoded)
Hardware;Enasys;IPU;Sharc;IPU3LInspector;13;0x20;X;4;0x20X40D;ERROR_CODES::IPU::v3LV1::EXT1;FILTER_RMS_TRIP_3;(XT) Filter Current RMS Trip Phase 3;IPU690V;HIGH;42;0;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;in DataIRQ (type & timeout hardcoded)
Hardware;Enasys;IPU;Sharc;IPU3LInspector;14;0x20;X;4;0x20X40E;ERROR_CODES::IPU::v3LV1::EXT1;FILTER_SLOWRMS_TRIP_1;(XT) Filter Current Slow RMS Trip Phase 1;IPU690V;HIGH;28;0;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;in DataIRQ (type & timeout hardcoded)
Hardware;Enasys;IPU;Sharc;IPU3LInspector;15;0x20;X;4;0x20X40F;ERROR_CODES::IPU::v3LV1::EXT1;FILTER_SLOWRMS_TRIP_2;(XT) Filter Current Slow RMS Trip Phase 2;IPU690V;HIGH;28;0;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;in DataIRQ (type & timeout hardcoded)
Hardware;Enasys;IPU;Sharc;IPU3LInspector;16;0x20;X;4;0x20X410;ERROR_CODES::IPU::v3LV1::EXT1;FILTER_SLOWRMS_TRIP_3;(XT) Filter Current Slow RMS Trip Phase 3;IPU690V;HIGH;28;0;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;in DataIRQ (type & timeout hardcoded)
Hardware;Enasys;IPU;Sharc;IPU3LInspector;17;0x20;X;4;0x20X411;ERROR_CODES::IPU::v3LV1::EXT1;OUTPUT_RMS_TRIP_1;(XT) Output Current RMS Trip Phase 1;IPU690V;HIGH;145;0;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;in checkMeasurements() [200 ms]
Hardware;Enasys;IPU;Sharc;IPU3LInspector;18;0x20;X;4;0x20X412;ERROR_CODES::IPU::v3LV1::EXT1;OUTPUT_RMS_TRIP_2;(XT) Output Current RMS Trip Phase 2;IPU690V;HIGH;145;0;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;in checkMeasurements() [200 ms]
Hardware;Enasys;IPU;Sharc;IPU3LInspector;19;0x20;X;4;0x20X413;ERROR_CODES::IPU::v3LV1::EXT1;OUTPUT_RMS_TRIP_3;(XT) Output Current RMS Trip Phase 3;IPU690V;HIGH;145;0;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;in checkMeasurements() [200 ms]
Grid;Enasys;IPU;Sharc;IPU3LInspector;20;0x20;X;4;0x20X414;ERROR_CODES::IPU::v3LV1::EXT1;MODULE_FRD_FILTER_C;(XT) Fast Resonance Detection (FRD-F);IPU690V;BOOL;;0;;;;AUTOACK;WARNING;CFG_REDUNDANT;not implemented
Grid;Enasys;IPU;Sharc;IPU3LInspector;21;0x20;X;4;0x20X415;ERROR_CODES::IPU::v3LV1::EXT1;MODULE_FRD_OUTPUTPEAK;(XT) Fast Resonance Detection (FRD-P);IPU690V;BOOL;;0;;;;AUTOACK;WARNING;CFG_REDUNDANT;not implemented
;;;;;22;0x20;X;4;0x20X416;ERROR_CODES::IPU::v3LV1::EXT1;SIA_RUNNING;(XT) System Identification Algorithm (SIA) running...;IPU690V;BOOL;;0;;;;AUTOACK;WARNING;CFG_REDUNDANT;not implemented
;;;;;23;0x20;X;4;0x20X417;ERROR_CODES::IPU::v3LV1::EXT1;SIA_WARNING;(XT) SIA Warning;IPU690V;BOOL;;0;;;;AUTOACK;WARNING;CFG_REDUNDANT;not implemented
Hardware;Enasys;IPU;Sharc;IPU3LInspector;24;0x20;X;4;0x20X418;ERROR_CODES::IPU::v3LV1::EXT1;NEUTRAL_RMS_TRIP;(XT) Neutral Current RMS Trip;IPU690V;HIGH;I_NEUTRAL;5;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;
;;;;;25;0x20;X;4;0x20X419;ERROR_CODES::IPU::v3LV1::EXT1;SUSPECT_HARMONICS_DETECTED;(XT) Suspect Harmonics marked;IPU690V;BOOL;;0;;;;AUTOACK;WARNING;CFG_REDUNDANT;not implemented
;;;;;26;0x20;X;4;0x20X41A;ERROR_CODES::IPU::v3LV1::EXT1;CRITICAL_HARMONICS_DETECTED;(XT) Compensation of critical harmonics blocked;IPU690V;BOOL;;0;;;;AUTOACK;WARNING;CFG_REDUNDANT;not implemented
Hardware;Enasys;IPU;Sharc;IPU3LInspector;00;0x20;X;8;0x20X800;ERROR_CODES::IPU::v3LV1::EXT2;UDC_P_TRIP;(XT) DC-Link Positive Voltage Fault;IPU690V;HIGH;740;0;;;;RESTART;FORCED;CFG_REDUNDANT;in DataIRQ (type & timeout hardcoded)
Hardware;Enasys;IPU;Sharc;IPU3LInspector;01;0x20;X;8;0x20X801;ERROR_CODES::IPU::v3LV1::EXT2;UDC_N_TRIP;(XT) DC-Link Negative Voltage Fault;IPU690V;HIGH;740;0;;;;RESTART;FORCED;CFG_REDUNDANT;in DataIRQ (type & timeout hardcoded)
Hardware;Enasys;IPU;Sharc;IPU3LInspector;02;0x20;X;8;0x20X802;ERROR_CODES::IPU::v3LV1::EXT2;UDC_DIFF_TRIP;(XT) DC-Link Voltage Imbalance;IPU690V;HIGH;100;0;;;;RESTART;FORCED;CFG_GROUP;not implemented
Hardware;Enasys;IPU;Sharc;IPU3LInspector;03;0x20;X;8;0x20X803;ERROR_CODES::IPU::v3LV1::EXT2;UDC_P_PRECHG_TRIP;(XT) DC-Link Precharge Positive Voltage Trip;IPU690V;LOW;180;0;;;;;DISABLED;SINGLE;not implemented
Hardware;Enasys;IPU;Sharc;IPU3LInspector;04;0x20;X;8;0x20X804;ERROR_CODES::IPU::v3LV1::EXT2;UDC_N_PRECHG_TRIP;(XT) DC-Link Precharge Negative Voltage Trip;IPU690V;LOW;180;0;;;;;DISABLED;SINGLE;not implemented
Hardware;Enasys;IPU;Sharc;IPU3LInspector;05;0x20;X;8;0x20X805;ERROR_CODES::IPU::v3LV1::EXT2;UDC_P_PRECHG_5_TRIP;(XT) DC-Link Precharge Positive Undervoltage Trip;IPU690V;LOW;165;0;;;;;DISABLED;SINGLE;not implemented
Hardware;Enasys;IPU;Sharc;IPU3LInspector;06;0x20;X;8;0x20X806;ERROR_CODES::IPU::v3LV1::EXT2;UDC_N_PRECHG_5_TRIP;(XT) DC-Link Precharge Negative Undervoltage Trip;IPU690V;LOW;165;0;;;;;DISABLED;SINGLE;not implemented
Hardware;Enasys;IPU;Sharc;IPU3LInspector;07;0x20;X;8;0x20X807;ERROR_CODES::IPU::v3LV1::EXT2;UDC_P_PRECHG_MAX_TRIP;(XT) DC-Link Precharge Positive Overvoltage Trip;IPU690V;HIGH;650;0;;;;;DISABLED;SINGLE;not implemented
Hardware;Enasys;IPU;Sharc;IPU3LInspector;08;0x20;X;8;0x20X808;ERROR_CODES::IPU::v3LV1::EXT2;UDC_N_PRECHG_MAX_TRIP;(XT) DC-Link Precharge Negative Overvoltage Trip;IPU690V;HIGH;650;0;;;;;DISABLED;SINGLE;not implemented
Hardware;Enasys;IPU;Sharc;IPU3LInspector;00;0x20;X;4;0x20X400;ERROR_CODES::IPU::v3LV1::EXT1;TEMP_TRIP_IGBT_1;(XT) Temp Trip IGBT 1;IPUCompact4L;HIGH;103;0;;;;RESTART;SHUTDOWN;CFG_REDUNDANT;in while Loop
